tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot
tt2351310,movie,Flu,Gamgi,2013,122.0,"Action,Crime,Drama",6.6,15242.0,"{'en-US': 'Chaos ensues when a lethal, airborne virus infects the population of a South Korean city less than 20 kilometers from Seoul.'}"
tt2353868,movie,True Spirit,True Spirit,2023,109.0,"Adventure,Biography,Drama",6.8,11442.0,"{'en-US': 'The story of Australian teenager, Jessica Watson, who became the Medal of the Order of Australia in 2012 as a role model for young Australians. Laura Dekker was the first solo sailor around the world in 2012 at the age of 16.'}"
tt23554840,movie,The Vaccine War,The Vaccine War,2023,161.0,"Drama,Thriller",7.1,25123.0,"{'en-US': ""Based on India's battle against Covid-19, and the efforts the medical department took to overcome the global crisis.""}"
tt2355495,movie,Barefoot,Barefoot,2014,90.0,"Comedy,Drama,Romance",6.5,28021.0,"{'en-US': 'The ""black sheep"" son of a wealthy family meets a young psychiatric patient who\'s been raised in isolation her entire life; he takes this naive young woman home for his brother\'s wedding.'}"
tt23558280,movie,Elevation,Elevation,2024,91.0,"Action,Sci-Fi,Thriller",5.6,21554.0,{'en-US': 'A single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.'}
tt23561236,movie,American Fiction,American Fiction,2023,117.0,"Comedy,Drama",7.5,110184.0,"{'en-US': ""A novelist who's fed up with the establishment profiting from Black entertainment uses a pen name to write a book that propels him into the heart of the hypocrisy and madness he claims to disdain.""}"
tt2356180,movie,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,2013,186.0,"Biography,Drama,Sport",8.2,74435.0,"{'en-US': 'The truth behind the ascension of Milkha Singh, who was scarred by of the India-Pakistan partition.'}"
tt2357129,movie,Jobs,Jobs,2013,128.0,"Biography,Drama",6.0,105460.0,"{'en-US': ""The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.""}"
tt2357291,movie,Rio 2,Rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,106035.0,"{'en-US': ""It's a jungle out there for Blu, Jewel, and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel and meets his father-in-law.""}"
tt2358592,movie,Lucia,Lucia,2013,135.0,"Drama,Sci-Fi,Thriller",8.3,13604.0,"{'en-US': 'A man suffering from insomnia is tricked into buying a drug, Lucia, that makes his desires come true in his dreams, blurring the line between fantasy and reality.'}"
tt2358891,movie,The Great Beauty,La grande bellezza,2013,141.0,Drama,7.7,102058.0,"{'en-US': 'Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite...'}"
tt2358911,movie,Berserk: The Golden Age Arc II - The Battle for Doldrey,Berserk: Ougon jidai-hen II - Dorudorei koryaku,2012,95.0,"Action,Adventure,Animation",7.7,12595.0,"{'en-US': ""For three years, Guts believed his mission was to pursue Griffith's dream together with him. But in order to become Griffith's equal and truly be called his friend, Guts realizes he will have to leave the Band of the Hawk.""}"
tt2358913,movie,Berserk: The Golden Age Arc III - The Advent,Berserk: Ougon jidai-hen III - Kourin,2013,110.0,"Action,Adventure,Animation",7.8,12496.0,{'en-US': 'A year has passed since Guts parted ways with Griffith. The Band of the Hawk is plotting a rescue mission to save Griffith who is confined to prison.'}
tt2358925,movie,Unfinished Business,Unfinished Business,2015,91.0,"Comedy,Drama",5.4,35756.0,"{'en-US': 'A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives. But what began as a routine business trip goes off the rails in every way imaginable, and unimaginable.'}"
tt2359024,movie,Blue Ruin,Blue Ruin,2013,90.0,"Crime,Drama,Thriller",7.1,82818.0,"{'en-US': ""A mysterious outsider's quiet life is turned upside down when he returns to his childhood home to carry out an act of vengeance. Proving himself an amateur assassin, he winds up in a brutal fight to protect his estranged family.""}"
tt2359810,movie,Raanjhanaa,Raanjhanaa,2013,140.0,"Drama,Romance",7.6,36044.0,"{'en-US': 'Kundan, the son of a Hindu pundit, discovers that his childhood sweetheart Zoya loves city-bred Akram and wants to marry him. However, he persistently seeks to win her heart.'}"
tt2361317,movie,Live by Night,Live by Night,2016,129.0,"Action,Crime,Drama",6.4,60960.0,"{'en-US': 'A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.'}"
tt2361509,movie,The Intern,The Intern,2015,121.0,"Comedy,Drama",7.1,292301.0,"{'en-US': ""Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.""}"
tt2364841,movie,Runner Runner,Runner Runner,2013,88.0,"Crime,Mystery,Thriller",5.6,66403.0,"{'en-US': 'When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.'}"
tt2364897,movie,The Disappointments Room,The Disappointments Room,2016,91.0,"Drama,Horror,Thriller",3.9,11161.0,{'en-US': 'A mother and her young son release unimaginable horrors from the attic of their rural dream home.'}
tt2364975,movie,We Are the Best!,Vi är bäst!,2013,102.0,"Drama,Music",7.1,11548.0,{'en-US': 'Three girls in 1980s Stockholm decide to form a punk band -- despite not having any instruments and being told by everyone that punk is dead.'}
tt2365580,movie,"Where'd You Go, Bernadette","Where'd You Go, Bernadette",2019,109.0,"Comedy,Crime,Drama",6.5,26679.0,{'en-US': 'A loving mom becomes compelled to reconnect with her creative passions after years of sacrificing herself for her family. Her leap of faith takes her on an epic adventure that jump-starts her life and leads to her triumphant rediscovery.'}
tt2366450,movie,Stories We Tell,Stories We Tell,2012,108.0,Documentary,7.5,14358.0,{'en-US': 'A film that excavates layers of myth and memory to find the elusive truth at the core of a family of storytellers.'}
tt2366608,movie,Lost River,Lost River,2014,95.0,"Drama,Fantasy,Mystery",5.7,19509.0,"{'en-US': 'A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.'}"
tt2368254,movie,A Private War,A Private War,2018,110.0,"Biography,Drama,War",6.7,21801.0,"{'en-US': 'One of the most celebrated war correspondents of our time, Marie Colvin is an utterly fearless and rebellious spirit, driven to the frontline of conflicts across the globe to give voice to the voiceless.'}"
tt2368553,movie,Assault on Wall Street,Bailout: The Age of Greed,2013,99.0,"Action,Thriller",6.0,22074.0,"{'en-US': 'Jim, an average New Yorker, lives with a sick but loving wife. Suddenly, everything changes when the economy crashes and causes him to lose everything. Filled with anger and rage, Jim goes to seek revenge for the life taken from him.'}"
tt2368619,movie,The Take,Bastille Day,2016,92.0,"Action,Adventure,Crime",6.3,52929.0,{'en-US': 'A young pickpocket and an unruly CIA agent team up on an anti-terrorist mission in France.'}
tt2369135,movie,Need for Speed,Need for Speed,2014,132.0,"Action,Crime,Drama",6.4,182592.0,"{'en-US': 'Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross-country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.'}"
tt2370248,movie,Short Term 12,Short Term 12,2013,96.0,Drama,7.9,93619.0,{'en-US': 'A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.'}
tt2372222,movie,Kick,Kick,2014,146.0,"Action,Comedy,Crime",6.0,74134.0,"{'en-US': 'An adrenaline junkie walks away from a whirlwind romance and embraces a new life as a thief, though he soon finds himself pursued by veteran police officer and engaged in a turf war with a local gangster.'}"
tt2372251,movie,Down a Dark Hall,Down a Dark Hall,2018,96.0,"Drama,Fantasy,Horror",5.0,15243.0,"{'en-US': 'A troubled teen named Kit Gordy is forced to join the exclusive Blackwood Boarding School, just to find herself trapped by dark forces around its mysterious headmistress, Madame Duret.'}"
tt2372678,movie,2 States,2 States,2014,149.0,"Comedy,Drama,Romance",6.9,27692.0,{'en-US': 'This movie chronicles how Chetan met his wife and the difficulties they faced due to their cultural differences.'}
tt23736044,movie,Monster,Kaibutsu,2023,127.0,"Drama,Thriller",7.8,34813.0,"{'en-US': ""A mother demands answers from her son's teacher when her son begins acting strangely.""}"
tt2375379,movie,One Piece Film Z,One Piece Film Z,2012,108.0,"Action,Adventure,Animation",7.7,10562.0,{'en-US': 'A former Marine stands in the way of the Straw Hat Pirates.'}
tt2375559,movie,1: Nenokkadine,1 - Nenokkadine,2014,170.0,"Action,Thriller",7.9,47162.0,"{'en-US': ""A rock star must overcome his psychological inhibitions to seek revenge for his parents' death.""}"
tt2375574,movie,A Field in England,A Field in England,2013,90.0,"Drama,History,Horror",6.2,14572.0,"{'en-US': 'Amid the Civil War in 17th-century England, a group of deserters flee from battle through an overgrown field. Captured by an alchemist, the men are forced to help him search to find a hidden treasure that he believes is buried in the...'}"
tt2375605,movie,The Act of Killing,The Act of Killing,2012,117.0,"Biography,Crime,Documentary",8.2,42287.0,"{'en-US': 'A documentary which challenges former Indonesian death-squad leaders to reenact their mass-killings in whichever cinematic genres they wish, including classic Hollywood crime scenarios and lavish musical numbers.'}"
tt2376218,movie,The Forger,The Forger,2014,92.0,"Crime,Drama,Thriller",5.8,13712.0,"{'en-US': 'A thief works with his father and son to forge a painting by Monet and steal the original. Together, they plan the heist of their lives.'}"
tt23770030,movie,Memoir of a Snail,Memoir of a Snail,2024,95.0,"Animation,Drama",7.8,16873.0,"{'en-US': 'A bittersweet memoir of a melancholic woman called Grace Pudel - a hoarder of snails, romance novels, and guinea pigs.'}"
tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,2014,118.0,"Crime,Horror,Mystery",6.2,88580.0,{'en-US': 'A lawman and a priest work together to battle demonic forces.'}
tt23778968,movie,Thelma,Thelma,2024,98.0,"Action,Comedy",7.0,22376.0,"{'en-US': 'When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.'}"
tt2377938,movie,Special 26,Special Chabbis,2013,144.0,"Crime,Drama,History",8.0,60689.0,{'en-US': 'A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.'}
tt23782584,movie,Nr. 24,Nr. 24,2024,111.0,"Biography,Drama,War",7.5,14983.0,"{'en-US': 'Young apprentice Gunnar Sønsteby from Rjukan decides to resist Nazi-Germany on the day of the invasion to later become the leader of the ""Oslo-gang"" carrying out countless daring acts of sabotage making him Norway\'s greatest war hero.'}"
tt2378281,movie,Instructions Not Included,No se aceptan devoluciones,2013,122.0,"Comedy,Drama",7.5,33539.0,{'en-US': 'A man who has made a new life for himself and the daughter left on his doorstep 6 years ago finds his family threatened when the birth mother resurfaces.'}
tt2378507,movie,The Glass Castle,The Glass Castle,2017,127.0,"Biography,Drama",7.1,39740.0,"{'en-US': ""A young girl comes of age in a dysfunctional family of nonconformist nomads with a mother who's an eccentric artist and an alcoholic father who would stir the children's imagination with hope as a distraction to their poverty.""}"
tt23790740,movie,Srikanth,Srikanth,2024,134.0,"Biography,Drama",7.4,13923.0,"{'en-US': 'Blind Srikanth gets into MIT, founds Bollant Industries. Pursues goals for visually impaired while facing entrepreneurial challenges, navigating personal sacrifices. Highlights obstacles overcome by the blind in academics and business.'}"
tt2379713,movie,Spectre,Spectre,2015,148.0,"Action,Adventure,Thriller",6.8,479788.0,"{'en-US': ""A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent...""}"
tt2380307,movie,Coco,Coco,2017,105.0,"Adventure,Animation,Drama",8.4,646600.0,"{'en-US': ""Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.""}"
tt2380331,movie,Words and Pictures,Words and Pictures,2013,111.0,"Comedy,Drama,Romance",6.6,11739.0,{'en-US': 'An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.'}
tt2381111,movie,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",7.5,154978.0,"{'en-US': 'An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.'}"
tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,2015,131.0,"Action,Adventure,Thriller",7.4,424031.0,{'en-US': 'Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.'}
tt2381335,movie,Fed Up,Fed Up,2014,92.0,Documentary,7.7,12523.0,"{'en-US': ""An examination of America's obesity epidemic and the food industry's role in aggravating it.""}"
tt2381941,movie,Focus,Focus,2015,105.0,"Comedy,Crime,Drama",6.6,285856.0,"{'en-US': ""In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.""}"
