tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96,"Action,Horror,Sci-Fi",5.8,183261.0
tt1220719,movie,Ip Man,Ip Man,2008,106,"Action,Biography,Drama",8.0,238215.0
tt1220888,movie,Henry's Crime,Henry's Crime,2010,108,"Comedy,Crime,Drama",5.9,21865.0
tt12226632,movie,Big George Foreman,Big George Foreman,2023,129,"Biography,Drama,Sport",6.6,11460.0
tt1222817,movie,Zookeeper,Zookeeper,2011,102,"Comedy,Family,Fantasy",5.2,67351.0
tt1225822,movie,Extract,Extract,2009,92,"Comedy,Crime,Romance",6.1,51166.0
tt12261776,movie,65,65,2023,93,"Action,Adventure,Sci-Fi",5.4,99607.0
tt12262116,movie,Thirteen Lives,Thirteen Lives,2022,147,"Biography,Drama,Thriller",7.8,73321.0
tt1226229,movie,Get Him to the Greek,Get Him to the Greek,2010,109,"Comedy,Music",6.3,187996.0
tt1226236,movie,I Am Love,Io sono l'amore,2009,120,"Drama,Romance",7.0,24914.0
tt1226240,movie,A Late Quartet,A Late Quartet,2012,105,"Drama,Music",7.1,15611.0
tt1226271,movie,The Damned United,The Damned United,2009,98,"Biography,Drama,Sport",7.5,47117.0
tt1226273,movie,Edge of Darkness,Edge of Darkness,2010,117,"Action,Adventure,Drama",6.6,101421.0
tt12263384,movie,Extraction II,Extraction 2,2023,122,"Action,Crime,Thriller",7.0,162569.0
tt1226681,movie,Pontypool,Pontypool,2008,93,"Horror,Sci-Fi",6.5,36956.0
tt1226753,movie,The Debt,The Debt,2010,113,"Drama,Thriller",6.8,72890.0
tt1226774,movie,In the Loop,In the Loop,2009,106,Comedy,7.4,62897.0
tt1226837,movie,Beautiful Boy,Beautiful Boy,2018,120,"Biography,Drama",7.4,113479.0
tt1228705,movie,Iron Man 2,Iron Man 2,2010,124,"Action,Sci-Fi",6.9,900270.0
tt1228953,movie,Big Fan,Big Fan,2009,88,"Comedy,Crime,Drama",6.6,10041.0
tt1228987,movie,Let Me In,Let Me In,2010,116,"Drama,Fantasy,Horror",7.1,130260.0
tt1229238,movie,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,2011,132,"Action,Adventure,Thriller",7.4,541876.0
tt1229340,movie,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,119,Comedy,6.3,197218.0
tt1229360,movie,It Might Get Loud,It Might Get Loud,2008,98,"Documentary,Music",7.6,13776.0
tt1229822,movie,Jane Eyre,Jane Eyre,2011,120,"Drama,Mystery,Romance",7.3,95398.0
tt1229827,movie,Jonas Brothers: The 3D Concert Experience,Jonas Brothers: The 3D Concert Experience,2009,76,"Biography,Documentary,Music",1.6,17576.0
tt12298506,movie,Black Box,Black Box,2020,100,"Horror,Mystery,Sci-Fi",6.2,18283.0
tt12299608,movie,Mickey 17,Mickey 17,2025,137,"Adventure,Comedy,Fantasy",6.9,98018.0
tt1230165,movie,Rock On!!,Rock On!!,2008,145,"Drama,Music",7.7,23152.0
tt1230385,movie,The Yellow Sea,Hwanghae,2010,136,"Action,Crime,Drama",7.3,23805.0
tt1230414,movie,It's Complicated,It's Complicated,2009,120,"Comedy,Drama,Romance",6.5,100737.0
tt1230448,movie,Billu,Billu,2009,137,"Comedy,Drama",6.4,14124.0
tt1231277,movie,S. Darko,S. Darko,2009,103,"Drama,Mystery,Sci-Fi",3.6,14747.0
tt1231287,movie,Labor Pains,Labor Pains,2009,89,"Comedy,Romance",4.9,12389.0
tt1231580,movie,Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,2009,88,"Adventure,Comedy,Family",4.6,57386.0
tt1231583,movie,Due Date,Due Date,2010,95,"Comedy,Drama",6.5,364872.0
tt1231586,movie,A Good Old Fashioned Orgy,A Good Old Fashioned Orgy,2011,95,"Comedy,Romance",6.1,24092.0
tt1231587,movie,Hot Tub Time Machine,Hot Tub Time Machine,2010,99,"Comedy,Sci-Fi",6.4,191651.0
tt1232200,movie,That's My Boy,That's My Boy,2012,116,"Comedy,Drama",5.6,115003.0
tt1232207,movie,Capitalism: A Love Story,Capitalism: A Love Story,2009,127,"Crime,Documentary,History",7.4,44274.0
tt1232776,movie,Fish Tank,Fish Tank,2009,123,Drama,7.3,66585.0
tt1232783,movie,Sorority Row,Sorority Row,2009,101,"Horror,Mystery",5.2,33205.0
tt1232829,movie,21 Jump Street,21 Jump Street,2012,109,"Action,Comedy,Crime",7.2,621349.0
tt1233219,movie,"My Son, My Son, What Have Ye Done","My Son, My Son, What Have Ye Done",2009,91,"Drama,Thriller",6.1,10986.0
tt1233227,movie,Saw VI,Saw VI,2009,90,"Horror,Mystery,Thriller",6.0,130627.0
tt1233301,movie,Ironclad,Ironclad,2011,121,"Action,Drama,History",6.1,44390.0
tt1233381,movie,Three Monkeys,Üç Maymun,2008,109,Drama,7.3,23592.0
tt12335692,movie,Last Man Down,Last Man Down,2021,87,"Action,Sci-Fi",3.5,14229.0
tt1234541,movie,The Butterfly Effect 3: Revelations,The Butterfly Effect 3: Revelations,2009,90,"Crime,Sci-Fi,Thriller",5.6,21205.0
tt1234548,movie,The Men Who Stare at Goats,The Men Who Stare at Goats,2009,94,"Comedy,War",6.2,139779.0
tt1234654,movie,Greenberg,Greenberg,2010,107,"Comedy,Drama,Romance",6.1,39871.0
tt1234719,movie,Red Dawn,Red Dawn,2012,93,"Action,War",5.3,82222.0
tt1234721,movie,RoboCop,RoboCop,2014,117,"Action,Crime,Sci-Fi",6.1,244411.0
tt12349832,movie,Cuckoo,Cuckoo,2024,102,"Horror,Mystery,Thriller",5.7,26172.0
tt1235124,movie,Dorian Gray,Dorian Gray,2009,112,"Drama,Fantasy,Mystery",6.2,69650.0
tt1235166,movie,A Prophet,Un prophète,2009,155,"Crime,Drama",7.8,104848.0
tt1235189,movie,Wild Target,Wild Target,2010,98,"Action,Comedy,Crime",6.7,41570.0
tt1235448,movie,The Thaw,The Thaw,2009,94,"Horror,Sci-Fi",5.2,13427.0
tt1235522,movie,Broken City,Broken City,2013,109,"Action,Crime,Drama",6.1,84792.0
tt1235796,movie,Ondine,Ondine,2009,111,"Drama,Mystery,Romance",6.8,23152.0
tt1235841,movie,Sidewalls,Medianeras,2011,95,"Comedy,Drama",7.5,16734.0
tt12361178,movie,Drishyam 2,Drishyam 2,2021,152,"Crime,Drama,Mystery",8.4,42828.0
tt12361974,movie,Zack Snyder's Justice League,Zack Snyder's Justice League,2021,242,"Action,Adventure,Fantasy",7.9,454783.0
tt1238291,movie,Five Minutes of Heaven,Five Minutes of Heaven,2009,89,"Drama,Thriller",6.5,13421.0
tt12383460,movie,Hypnotic,Hypnotic,2021,88,"Horror,Mystery,Thriller",5.3,20959.0
tt12393526,movie,Bulbbul,Bulbbul,2020,94,"Drama,Horror,Mystery",6.6,15597.0
tt1240982,movie,Your Highness,Your Highness,2011,102,"Action,Adventure,Comedy",5.5,106078.0
tt1241195,movie,Aamir,Aamir,2008,99,"Action,Crime,Drama",7.6,11779.0
tt12412888,movie,Sonic the Hedgehog 2,Sonic the Hedgehog 2,2022,122,"Action,Adventure,Comedy",6.5,106040.0
tt1241317,movie,Death Note,Death Note,2017,101,"Crime,Drama,Fantasy",4.5,93126.0
tt12415546,movie,Attack on Titan: Chronicle,Shingeki no Kyojin: Chronicle,2020,122,"Action,Adventure,Animation",8.4,12354.0
tt12422308,movie,Sarkaru Vaari Paata,Sarkaru Vaari Paata,2022,162,"Action,Drama",5.6,11452.0
tt1242422,movie,Cell 211,Celda 211,2009,113,"Action,Crime,Drama",7.6,72405.0
tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,2010,108,"Horror,Thriller",6.2,98035.0
tt1242447,movie,Nativity!,Nativity!,2009,105,"Comedy,Family",6.5,13709.0
tt1242460,movie,We Need to Talk About Kevin,We Need to Talk About Kevin,2011,112,"Drama,Mystery,Thriller",7.4,174219.0
tt1242545,movie,Looking for Eric,Looking for Eric,2009,116,"Comedy,Drama,Fantasy",7.1,18336.0
tt1243957,movie,The Tourist,The Tourist,2010,103,"Action,Thriller",6.0,262556.0
tt1243974,movie,Aloha,Aloha,2015,105,"Comedy,Drama,Romance",5.4,75768.0
tt1244659,movie,Extraordinary Measures,Extraordinary Measures,2010,106,Drama,6.4,18158.0
tt1244668,movie,Soul Kitchen,Soul Kitchen,2009,96,"Comedy,Drama",7.2,41633.0
tt1244754,movie,Conviction,Conviction,2010,107,"Biography,Crime,Drama",7.2,47263.0
tt1245112,movie,[Rec]²,[Rec]²,2009,85,"Horror,Thriller",6.5,81460.0
tt1245492,movie,This Is the End,This Is the End,2013,107,"Comedy,Fantasy",6.6,444230.0
tt1245526,movie,Red,RED,2010,111,"Action,Comedy,Crime",7.0,331715.0
tt12472554,movie,Mahaan,Mahaan,2022,163,"Action,Drama,Thriller",7.7,18371.0
tt12474056,movie,New Order,Nuevo orden,2020,86,"Crime,Drama,Sci-Fi",6.5,10571.0
tt1247640,movie,District 13: Ultimatum,Banlieue 13: Ultimatum,2009,101,"Action,Crime,Thriller",6.5,47024.0
tt1247690,movie,Serena,Serena,2014,109,"Drama,History,Romance",5.4,31310.0
tt1247692,movie,Shrink,Shrink,2009,104,"Comedy,Drama",6.6,19476.0
tt12477480,movie,Decision to Leave,Heojil kyolshim,2022,139,"Crime,Drama,Mystery",7.3,61653.0
tt1250777,movie,Kick-Ass,Kick-Ass,2010,117,"Action,Comedy,Crime",7.6,608297.0
tt1251757,movie,Middle Men,Middle Men,2009,105,"Comedy,Crime,Drama",6.8,38683.0
tt12519030,movie,Hatching,Pahanhautoja,2022,91,"Drama,Fantasy,Horror",6.2,16852.0
tt1252380,tvMovie,Camp Rock 2: The Final Jam,Camp Rock 2: The Final Jam,2010,97,"Comedy,Family,Music",5.2,21744.0
tt1252596,movie,Ajab Prem Ki Ghazab Kahani,Ajab Prem Ki Ghazab Kahani,2009,150,"Action,Comedy,Musical",6.4,17802.0
tt12530246,movie,Emancipation,Emancipation,2022,132,"Action,Thriller",6.3,29442.0
tt12536294,movie,Spencer,Spencer,2021,117,"Biography,Drama",6.5,79757.0
tt1253863,movie,300: Rise of an Empire,300: Rise of an Empire,2014,102,"Action,Drama",6.2,323081.0
tt1253864,movie,Immortals,Immortals,2011,110,"Action,Drama,Fantasy",6.0,180018.0
tt12547822,movie,Run Rabbit Run,Run Rabbit Run,2023,100,"Drama,Horror,Mystery",5.0,12772.0
tt1255919,movie,Holmes & Watson,Holmes & Watson,2018,90,"Comedy,Crime,Mystery",3.9,40680.0
tt1255951,movie,De Dana Dan,De Dana Dan,2009,162,"Comedy,Crime",5.9,11457.0
tt1255953,movie,Incendies,Incendies,2010,131,"Drama,Mystery,War",8.3,225881.0
tt12567088,movie,Raat Akeli Hai,Raat Akeli Hai,2020,149,"Crime,Drama,Mystery",7.2,20394.0
tt12573454,movie,Sharper,Sharper,2023,116,"Crime,Drama,Thriller",6.7,35310.0
tt1258197,movie,Exam,Exam,2009,101,"Crime,Mystery,Thriller",6.7,130475.0
tt12584954,movie,Twisters,Twisters,2024,122,"Action,Adventure,Thriller",6.5,166821.0
tt1258972,movie,The Man with the Iron Fists,The Man with the Iron Fists,2012,95,Action,5.4,64853.0
tt1259014,movie,Mesrine: Killer Instinct,L'instinct de mort,2008,113,"Action,Biography,Crime",7.5,35948.0
tt12592252,movie,Songbird,Songbird,2020,84,"Drama,Sci-Fi,Thriller",4.8,12167.0
tt12593682,movie,Bullet Train,Bullet Train,2022,127,"Action,Comedy,Thriller",7.3,489639.0
tt1259521,movie,The Cabin in the Woods,The Cabin in the Woods,2011,95,"Horror,Mystery,Thriller",7.0,470932.0
tt1259528,movie,Den of Thieves,Den of Thieves,2018,140,"Action,Crime,Drama",7.0,141880.0
tt1259571,movie,The Twilight Saga: New Moon,The Twilight Saga: New Moon,2009,130,"Adventure,Drama,Fantasy",4.8,309896.0
tt1259574,tvMovie,Red Riding: The Year of Our Lord 1974,Red Riding: The Year of Our Lord 1974,2009,102,"Crime,Drama,History",6.9,14444.0
tt1260502,movie,Ghost in the Shell 2.0,Kôkaku kidôtai 2.0,2008,83,"Action,Animation,Crime",7.8,15613.0
tt1260581,tvMovie,Red Riding: The Year of Our Lord 1980,Red Riding: The Year of Our Lord 1980,2009,93,"Crime,Drama,History",7.1,10027.0
tt12610390,movie,The Union,The Union,2024,107,"Action,Comedy,Thriller",5.4,52765.0
tt1261047,movie,Gulaal,Gulaal,2009,140,"Crime,Drama,Thriller",8.0,16489.0
tt12618926,movie,Parallel Mothers,Madres paralelas,2021,123,Drama,7.1,38389.0
tt1261945,movie,Sex and the City 2,Sex and the City 2,2010,146,"Comedy,Drama,Romance",4.5,86268.0
tt1262416,movie,Scream 4,Scream 4,2011,111,"Horror,Mystery",6.2,180036.0
tt1262426,movie,Wicked,Wicked: Part I,2024,160,"Fantasy,Musical,Romance",7.5,155853.0
tt1262981,movie,World's Greatest Dad,World's Greatest Dad,2009,99,"Comedy,Drama",6.9,41533.0
tt1263670,movie,Crazy Heart,Crazy Heart,2009,112,"Drama,Music,Romance",7.2,96691.0
tt1263750,movie,Room in Rome,Habitación en Roma,2010,107,"Drama,Romance",6.0,27285.0
tt1264904,movie,Little Nicholas,Le Petit Nicolas,2009,91,"Comedy,Family",7.1,14514.0
tt1265990,movie,The Roommate,The Roommate,2011,91,"Drama,Horror,Thriller",4.8,42501.0
tt1266029,movie,Nowhere Boy,Nowhere Boy,2009,98,"Biography,Drama,Music",7.1,40070.0
tt12672536,movie,The Three Musketeers - Part I: D'Artagnan,Les trois mousquetaires: D'Artagnan,2023,121,"Action,Adventure,History",6.7,24380.0
tt12672620,movie,The Three Musketeers - Part II: Milady,Les trois mousquetaires: Milady,2023,115,"Action,Adventure,Drama",6.4,10484.0
tt1267297,movie,Hercules,Hercules,2014,98,"Action,Adventure,Fantasy",6.0,167984.0
tt12676326,movie,Malcolm & Marie,Malcolm & Marie,2021,106,"Drama,Romance",6.6,42417.0
tt12680684,movie,The Hand of God,È stata la mano di Dio,2021,130,Drama,7.3,51972.0
tt12683756,movie,The Chalk Line,Jaula,2022,106,"Horror,Mystery,Thriller",6.1,11551.0
tt1268799,movie,A Very Harold & Kumar Christmas,A Very Harold & Kumar 3D Christmas,2011,90,"Adventure,Comedy",6.2,73990.0
tt1268987,movie,Operation: Endgame,Rogues Gallery,2010,87,"Action,Comedy",4.9,11062.0
tt1270262,movie,The Devil's Double,The Devil's Double,2011,109,"Biography,Drama,Thriller",7.0,64631.0
tt1270761,movie,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,99,"Fantasy,Horror,Thriller",5.5,51369.0
tt1270797,movie,Venom,Venom,2018,112,"Action,Adventure,Sci-Fi",6.6,575812.0
tt1270798,movie,X-Men: First Class,X: First Class,2011,131,"Action,Sci-Fi",7.7,745213.0
tt1270835,movie,Hatchet II,Hatchet II,2010,85,"Action,Comedy,Horror",5.5,15813.0
tt1270842,movie,Norwegian Wood,Noruwei no mori,2010,133,"Drama,Romance",6.3,12754.0
tt12708658,movie,"Paris, 13th District","Les Olympiades, Paris 13e",2021,105,"Comedy,Drama,Romance",7.0,10779.0
tt12718300,movie,"Confess, Fletch","Confess, Fletch",2022,98,"Comedy,Crime,Mystery",6.4,25692.0
tt1272878,movie,2 Guns,2 Guns,2013,109,"Action,Comedy,Thriller",6.7,231666.0
tt12731980,movie,Old Henry,Old Henry,2021,99,"Action,Drama,Western",7.3,40578.0
tt1273221,movie,London Fields,London Fields,2018,118,"Crime,Mystery,Thriller",3.9,12674.0
tt1273235,movie,A Serbian Film,Srpski film,2010,104,"Horror,Mystery,Thriller",4.9,75931.0
tt12735488,movie,Kalki 2898 AD,Kalki 2898-AD,2024,180,"Action,Adventure,Drama",7.0,66424.0
tt1273678,movie,The Spy Next Door,The Spy Next Door,2010,94,"Action,Comedy,Family",5.5,48315.0
tt12740760,movie,Phone Bhoot,Phone Bhoot,2022,136,"Comedy,Horror",5.2,11132.0
tt1274295,movie,Kaminey,Kaminey,2009,130,"Action,Crime,Drama",7.4,18581.0
tt1274586,movie,Dying of the Light,Dying of the Light,2014,94,"Action,Drama,Thriller",4.5,11896.0
tt12747748,movie,Leave the World Behind,Leave the World Behind,2023,138,"Drama,Mystery,Thriller",6.4,228606.0
tt12749596,movie,Host,Host,2020,57,"Horror,Mystery",6.5,44404.0
tt12758060,movie,Tetris,Tetris,2023,118,"Biography,Drama,History",7.4,96244.0
tt1275863,movie,Love Aaj Kal,Love Aaj Kal,2009,128,"Comedy,Drama,Romance",6.8,17638.0
tt1276104,movie,Looper,Looper,2012,119,"Action,Drama,Sci-Fi",7.4,616288.0
tt1276419,movie,A Royal Affair,En kongelig affære,2012,137,"Biography,Drama,History",7.5,52609.0
tt1277737,movie,The Stoning of Soraya M.,The Stoning of Soraya M.,2008,114,Drama,7.9,22474.0
tt1277953,movie,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93,"Adventure,Animation,Comedy",6.8,207339.0
tt1278340,movie,Dead Snow,Død snø,2009,91,"Comedy,Fantasy,Horror",6.3,71706.0
tt12783454,movie,The Kissing Booth 3,The Kissing Booth 3,2021,112,"Comedy,Romance",4.8,24367.0
tt1278449,movie,Sound of Noise,Sound of Noise,2010,102,"Comedy,Crime,Music",7.1,10037.0
tt1278469,tvMovie,Temple Grandin,Temple Grandin,2010,107,"Biography,Drama",8.2,34585.0
tt12788488,movie,Deadstream,Deadstream,2022,87,"Comedy,Horror",6.4,20547.0
tt12789558,movie,Belfast,Belfast,2021,98,"Biography,Drama,Romance",7.2,97651.0
tt1279935,movie,Date Night,Date Night,2010,88,"Comedy,Crime,Romance",6.3,175955.0
tt12800524,movie,Encounter,Encounter,2021,108,"Drama,Sci-Fi,Thriller",5.9,11312.0
tt12801262,movie,Luca,Luca,2021,95,"Adventure,Animation,Comedy",7.4,209327.0
tt1280558,movie,A Wednesday,A Wednesday,2008,104,"Action,Crime,Drama",8.1,83999.0
tt12808182,movie,The Last Mercenary,Le dernier mercenaire,2021,110,"Action,Adventure,Comedy",5.3,10146.0
tt12810074,movie,Nightbitch,Nightbitch,2024,99,"Comedy,Horror",5.5,19454.0
tt12818328,movie,Hundreds of Beavers,Hundreds of Beavers,2022,108,"Action,Adventure,Comedy",7.6,12463.0
tt1282139,movie,Cars of the Revolution,Devrim Arabalari,2008,120,"Drama,History",7.9,12997.0
tt1282140,movie,Easy A,Easy A,2010,92,"Comedy,Drama,Romance",7.0,430777.0
tt12823454,movie,Your Place or Mine,Your Place or Mine,2023,109,"Comedy,Romance",5.7,42483.0
tt12834962,movie,Raksha Bandhan,Raksha Bandhan,2022,108,"Comedy,Drama,Family",5.4,27034.0
tt12838766,movie,Space Sweepers,Seungriho,2021,136,"Action,Adventure,Drama",6.5,30001.0
tt12844910,movie,Pathaan,Pathaan,2023,146,"Action,Adventure,Thriller",5.8,160584.0
tt1284575,movie,Bad Teacher,Bad Teacher,2011,92,"Comedy,Romance",5.7,217192.0
tt1285009,movie,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,85,Horror,5.3,37825.0
tt1285016,movie,The Social Network,The Social Network,2010,120,"Biography,Drama",7.8,788496.0
tt1285241,movie,Don 2,Don 2,2011,148,"Action,Crime,Thriller",7.1,59756.0
tt1285309,movie,The Joneses,The Joneses,2009,96,"Comedy,Drama",6.4,42364.0
tt1286126,movie,A.R.O.G,A.R.O.G,2008,127,"Comedy,Sci-Fi",7.4,47049.0
tt12861850,movie,Chandigarh Kare Aashiqui,Chandigarh Kare Aashiqui,2021,117,"Crime,Drama",6.7,15678.0
tt1286537,movie,"Food, Inc.","Food, Inc.",2008,94,"Documentary,News",7.8,52792.0
tt12873562,movie,The Invitation,The Invitation,2022,105,"Horror,Thriller",5.3,37942.0
tt1287468,movie,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010,82,"Action,Comedy,Family",4.4,16742.0
tt12877640,movie,A Classic Horror Story,A Classic Horror Story,2021,95,"Drama,Horror,Mystery",5.7,23259.0
tt1287878,movie,Poetry,Si,2010,139,Drama,7.8,14133.0
tt1288403,movie,Universal Soldier: Regeneration,Universal Soldier: Regeneration,2009,97,"Action,Adventure,Sci-Fi",5.3,26935.0
tt1288558,movie,Evil Dead,Evil Dead,2013,91,Horror,6.5,205577.0
tt12888462,movie,My Octopus Teacher,My Octopus Teacher,2020,85,"Documentary,Drama",8.1,67523.0
tt12889404,movie,Cyrano,Cyrano,2021,123,"Drama,Musical,Romance",6.4,15624.0
tt1289401,movie,Ghostbusters,Ghostbusters,2016,117,"Action,Comedy,Fantasy",6.8,252896.0
tt1289403,movie,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary & Potato Peel Pie Society,2018,124,"Drama,Romance,War",7.3,55459.0
tt1289406,movie,Harry Brown,Harry Brown,2009,103,"Action,Crime,Drama",7.2,92913.0
tt12908110,movie,Mr. Harrigan's Phone,Mr. Harrigan's Phone,2022,104,"Drama,Horror,Mystery",6.0,41581.0
tt1291150,movie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101,"Action,Adventure,Comedy",5.8,225125.0
tt1291465,movie,Raajneeti,Raajneeti,2010,163,"Drama,Thriller",7.1,19538.0
tt1291566,movie,The Vanishing of Sidney Hall,Sidney Hall,2017,119,"Drama,Mystery,Romance",6.8,12090.0
tt1291570,movie,Solace,Solace,2015,101,"Crime,Drama,Mystery",6.4,71831.0
tt12915716,movie,Adipurush,Adipurush,2023,179,"Action,Drama",2.7,135432.0
tt1291580,movie,Behind the Candelabra,Behind the Candelabra,2013,118,"Biography,Drama,Music",7.0,46322.0
tt1291584,movie,Warrior,Warrior,2011,140,"Action,Drama,Sport",8.1,513173.0
tt1291652,movie,Easy Money,Snabba cash,2010,124,"Action,Crime,Drama",6.7,20237.0
tt12921446,movie,The Exorcist: Believer,The Exorcist: Believer,2023,111,Horror,4.8,46356.0
tt1292566,movie,How to Be Single,How to Be Single,2016,110,"Comedy,Drama,Romance",6.1,96857.0
tt1292703,movie,Oye Lucky! Lucky Oye!,Oye Lucky! Lucky Oye!,2008,125,"Comedy,Crime,Drama",7.7,18534.0
tt12930350,movie,My Spy: The Eternal City,My Spy: The Eternal City,2024,112,"Action,Comedy",5.7,10755.0
tt1293847,movie,xXx: Return of Xander Cage,xXx: Return of Xander Cage,2017,107,"Action,Adventure,Thriller",5.2,99468.0
tt1294213,movie,Solitary Man,Solitary Man,2009,90,"Comedy,Drama,Romance",6.3,17455.0
tt1294226,movie,The Last Song,The Last Song,2010,107,"Drama,Music,Romance",6.0,94264.0
tt1294688,movie,Last Night,Last Night,2010,93,"Drama,Romance",6.5,51563.0
tt1294970,movie,The Angriest Man in Brooklyn,The Angriest Man in Brooklyn,2014,83,"Comedy,Drama",5.7,24608.0
tt1295085,tvMovie,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story,2009,90,"Biography,Drama",7.4,18522.0
tt12964320,movie,Role Play,Role Play,2024,100,"Action,Comedy,Romance",5.5,18915.0
tt1296898,movie,Waiting for Forever,Waiting for Forever,2010,95,"Comedy,Drama,Romance",5.9,20281.0
tt1297919,movie,Blitz,Blitz,2011,97,"Action,Adventure,Crime",6.1,93877.0
tt1298554,movie,Eva,Eva,2011,94,"Drama,Fantasy,Romance",6.6,10565.0
tt1298644,movie,The Hustle,The Hustle,2019,93,"Comedy,Crime",5.5,68401.0
tt1298649,movie,The Watch,The Watch,2012,102,"Comedy,Sci-Fi",5.7,135191.0
tt1298650,movie,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011,136,"Action,Adventure,Fantasy",6.6,584933.0
tt12987894,movie,American Murder: The Family Next Door,American Murder: The Family Next Door,2020,83,"Crime,Documentary",7.2,35265.0
